RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2016-06-30
2826,2470,Pipestone County,County,MN,MN,,27,117,78767
795,2471,Wayne County,County,NE,NE,,31,179,126819
1099,2472,Howard County,County,IA,IA,,19,89,99970
2874,2473,Wilkinson County,County,GA,GA,,13,319,60847
570,2474,Irwin County,County,GA,GA,,13,155,80248
1187,2476,McLean County,County,KY,KY,Owensboro,21,149,68500
2957,2477,Livingston County,County,KY,KY,Paducah,21,139,72397
258,2478,Nome Borough,County,AK,AK,,2,180,
2968,2479,Montgomery County,County,AR,AR,,5,97,82697
1238,2480,Morgan County,County,UT,UT,Ogden-Clearfield,49,29,321610
584,2481,Kiowa County,County,OK,OK,,40,75,41147
2411,2482,Marshall County,County,MN,MN,,27,89,86367
1748,2484,Hancock County,County,GA,GA,Milledgeville,13,141,87745
2162,2485,Caldwell County,County,MO,MO,Kansas City,29,25,98373
241,2486,Love County,County,OK,OK,,40,85,103173
2821,2487,Palo Alto County,County,IA,IA,,19,147,88107
1494,2488,Wilson County,County,KS,KS,,20,205,66049
2439,2489,Mitchell County,County,TX,TX,,48,335,63266
133,2490,Clay County,County,WV,WV,Charleston,54,15,80178
1054,2492,Greene County,County,IA,IA,,19,73,79634
2908,2493,Crittenden County,County,KY,KY,,21,55,69383
2051,2493,Terrell County,County,GA,GA,Albany,13,273,56782
1016,2495,Forest County,County,WI,WI,,55,41,113287
2919,2496,Deer Lodge County,County,MT,MT,,30,23,106696
1596,2497,Carroll County,County,MO,MO,,29,33,64207
941,2498,Clarke County,County,IA,IA,,19,39,101019
1541,2499,Benewah County,County,ID,ID,,16,9,121157
1490,2500,Wilcox County,County,GA,GA,,13,315,64116
2512,2501,Richmond County,County,VA,VA,,51,159,137106
2887,2502,Beaverhead County,County,MT,MT,,30,1,181610
1211,2503,Monona County,County,IA,IA,,19,133,74905
2003,2504,Rosebud County,County,MT,MT,,30,87,
2152,2505,Brewster County,County,TX,TX,,48,43,152594
529,2506,Grand County,County,UT,UT,,49,19,285263
759,2507,Tyler County,County,WV,WV,,54,95,63074
1318,2508,Phelps County,County,NE,NE,,31,137,116196
471,2509,Dawes County,County,NE,NE,,31,45,102579
1158,2510,Maries County,County,MO,MO,,29,125,128729
2083,2511,Webster County,County,WV,WV,,54,101,36717
964,2512,Cuming County,County,NE,NE,,31,39,121986
3090,2513,Charles Mix County,County,SD,SD,,46,23,86325
2320,2514,Hamilton County,County,NE,NE,Grand Island,31,81,149271
2969,2515,Montgomery County,County,GA,GA,Vidalia,13,209,88849
3035,2516,Stillwater County,County,MT,MT,,30,95,227754
2830,2517,Red River Parish,County,LA,LA,,22,81,86575
3091,2518,Clear Creek County,County,CO,CO,Denver-Aurora-Lakewood,8,19,306449
835,2519,Archer County,County,TX,TX,Wichita Falls,48,9,118746
1051,2520,Greene County,County,AL,AL,,1,63,60654
195,2521,Jack County,County,TX,TX,,48,237,93224
299,2522,Quay County,County,NM,NM,,35,37,67011
1446,2523,Twiggs County,County,GA,GA,Macon-Bibb County,13,289,56773
1260,2524,Nevada County,County,AR,AR,Hope,5,99,37955
1919,2525,Mathews County,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,115,222749
980,2526,Dawson County,County,MT,MT,,30,21,154690
1188,2527,McLean County,County,ND,ND,,38,55,165077
2332,2528,Harrison County,County,MO,MO,,29,81,73034
1444,2529,Turner County,County,GA,GA,,13,287,68195
1420,2530,Taylor County,County,GA,GA,,13,269,69026
615,2531,Lucas County,County,IA,IA,,19,117,75245
1637,2532,Coleman County,County,TX,TX,,48,83,46853
720,2533,Sitka Borough,County,AK,AK,,2,220,398448
811,2534,Woods County,County,OK,OK,,40,151,65858
2769,2535,Lafayette County,County,FL,FL,,12,67,100520
3226,2536,San Augustine County,County,TX,TX,,48,405,82231
1049,2537,Graham County,County,NC,NC,,37,75,127605
847,2538,Baraga County,County,MI,MI,,26,13,87277
866,2539,Benton County,County,IN,IN,Lafayette-West Lafayette,18,7,72843
432,2540,Cedar County,County,NE,NE,,31,27,101532
1221,2541,Monroe County,County,MO,MO,,29,137,97600
2055,2542,Trimble County,County,KY,KY,Louisville/Jefferson County,21,223,115195
2903,2543,Clearwater County,County,ID,ID,,16,35,144723
469,2544,Davis County,County,IA,IA,Ottumwa,19,51,116740
1162,2545,Marion County,County,GA,GA,Columbus,13,197,83617
869,2546,Benton County,County,MS,MS,Memphis,28,9,79318
2539,2546,Seminole County,County,GA,GA,,13,253,79786
1249,2548,Murray County,County,MN,MN,,27,101,111404
3000,2549,Pocahontas County,County,WV,WV,,54,75,79422
1977,2550,Prairie County,County,AR,AR,,5,117,62607
213,2551,Knox County,County,NE,NE,,31,107,70078
2904,2552,Clearwater County,County,MN,MN,,27,29,110935
1040,2553,Gilmer County,County,WV,WV,,54,21,70936
2666,2554,Cleveland County,County,AR,AR,Pine Bluff,5,25,77343
1328,2555,Platte County,County,WY,WY,,56,31,166931
1295,2556,Oscoda County,County,MI,MI,,26,135,63570
948,2557,Coffey County,County,KS,KS,,20,31,94085
2298,2558,Gallatin County,County,KY,KY,Cincinnati,21,77,103632
3206,2559,Franklin City,County,VA,VA,,51,620,125812
1828,2560,Johnson County,County,WY,WY,,56,19,238525
1752,2561,Hancock County,County,KY,KY,Owensboro,21,91,74702
1617,2562,Choctaw County,County,MS,MS,,28,19,
123,2563,Clay County,County,KS,KS,,20,27,70171
2593,2564,Washakie County,County,WY,WY,,56,43,162591
2324,2565,Hamilton County,County,TX,TX,,48,193,83760
1473,2566,Warren County,County,IN,IN,,18,171,102373
2848,2567,Somervell County,County,TX,TX,Dallas-Fort Worth-Arlington,48,425,208695
1552,2568,Bracken County,County,KY,KY,Cincinnati,21,23,78438
3138,2569,Schoolcraft County,County,MI,MI,,26,153,65600
1663,2570,Decatur County,County,IA,IA,,19,53,70900
2317,2570,Hamilton County,County,IL,IL,,17,65,63944
2019,2572,Shannon County,County,MO,MO,,29,203,
2309,2573,Greenlee County,County,AZ,AZ,,4,11,70497
1653,2574,Daviess County,County,MO,MO,,29,61,111531
1784,2575,Houston County,County,TN,TN,,47,83,90884
1200,2576,Mercer County,County,ND,ND,,38,57,169553
903,2577,Butler County,County,NE,NE,,31,23,101887
2132,2578,Atkinson County,County,GA,GA,,13,3,63979
579,2579,Keith County,County,NE,NE,,31,101,109438
1858,2580,Liberty County,County,FL,FL,,12,77,84977
1445,2582,Turner County,County,SD,SD,Sioux Falls,46,125,124675
1815,2583,Jenkins County,County,GA,GA,,13,165,54642
1262,2584,Newton County,County,AR,AR,Harrison,5,101,102607
247,2585,Lyon County,County,KY,KY,,21,143,116654
2790,2586,McCulloch County,County,TX,TX,,48,307,93424
2948,2587,Kit Carson County,County,CO,CO,,8,63,130327
1641,2588,Conejos County,County,CO,CO,,8,21,110665
1527,2589,Ballard County,County,KY,KY,Paducah,21,7,69481
970,2592,Custer County,County,SD,SD,Rapid City,46,33,197552
2685,2593,Doddridge County,County,WV,WV,Clarksburg,54,17,58124
1372,2594,Searcy County,County,AR,AR,,5,129,58890
1213,2595,Monroe County,County,AR,AR,,5,95,39735
1439,2596,Traill County,County,ND,ND,,38,97,126605
975,2598,Dallas County,County,AR,AR,,5,39,36869
2120,2599,Anderson County,County,KS,KS,,20,3,88043
926,2600,Castro County,County,TX,TX,,48,69,63614
1865,2601,Lincoln County,County,GA,GA,Augusta-Richmond County,13,181,129981
2053,2602,Tillman County,County,OK,OK,,40,141,30601
1216,2603,Monroe County,County,IA,IA,,19,135,97973
2253,2604,Doniphan County,County,KS,KS,St. Joseph,20,43,64814
595,2605,Lemhi County,County,ID,ID,,16,59,178121
683,2606,Perry County,County,TN,TN,,47,135,73060
1431,2607,Thomas County,County,KS,KS,,20,193,
226,2608,Lake County,County,OR,OR,,41,37,78237
84,2609,Lee County,County,KY,KY,,21,129,57576
144,2610,Dade County,County,MO,MO,,29,57,75016
2856,2612,Trousdale County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,169,111847
131,2613,Clay County,County,TN,TN,,47,27,76029
1840,2614,Kingman County,County,KS,KS,Wichita,20,95,73154
2048,2615,Swisher County,County,TX,TX,,48,437,47756
1928,2617,Merrick County,County,NE,NE,Grand Island,31,121,100614
228,2618,Lake County,County,TN,TN,,47,95,48947
2183,2619,Chariton County,County,MO,MO,,29,41,83382
532,2620,Grant County,County,KS,KS,,20,67,111559
689,2622,Power County,County,ID,ID,,16,77,140257
3160,2623,East Carroll Parish,County,LA,LA,,22,35,44377
2491,2625,Randolph County,County,GA,GA,,13,243,47221
1015,2626,Forest County,County,PA,PA,,42,53,82903
2823,2627,Pendleton County,County,WV,WV,,54,71,96404
1906,2628,Madison County,County,MT,MT,,30,57,282338
349,2629,Adair County,County,IA,IA,,19,1,91839
2768,2631,Lafayette County,County,AR,AR,,5,73,
1579,2632,Calhoun County,County,WV,WV,,54,13,60993
2828,2633,Pleasants County,County,WV,WV,,54,73,87746
813,2634,Worth County,County,IA,IA,Mason City,19,195,99257
2859,2635,Van Buren County,County,IA,IA,,19,177,81229
511,2636,Ferry County,County,WA,WA,,53,19,164244
2747,2637,Jefferson County,County,NE,NE,,31,95,68238
624,2639,Major County,County,OK,OK,,40,93,77555
766,2641,Union County,County,IN,IN,Cincinnati,18,161,98815
673,2642,Pepin County,County,WI,WI,,55,91,119032
540,2643,Grant County,County,OR,OR,,41,23,134651
1714,2644,Fremont County,County,IA,IA,,19,71,92392
1086,2645,Harney County,County,OR,OR,,41,25,93408
2087,2646,Wheeler County,County,GA,GA,,13,309,66877
1967,2647,Pembina County,County,ND,ND,,38,67,88545
1996,2648,Refugio County,County,TX,TX,,48,391,80867
3183,2649,Rappahannock County,County,VA,VA,Washington-Arlington-Alexandria,51,157,347385
1455,2650,Valley County,County,MT,MT,,30,105,147425
3022,2651,San Miguel County,County,CO,CO,,8,113,657537
2940,2654,Hutchinson County,County,SD,SD,,46,67,74282
2717,2655,Henderson County,County,IL,IL,Burlington,17,71,68391
2999,2656,Pocahontas County,County,IA,IA,,19,151,63629
218,2656,Lake County,County,CO,CO,,8,65,201945
1321,2658,Pierce County,County,NE,NE,Norfolk,31,139,122255
2604,2659,Woodruff County,County,AR,AR,,5,147,38414
3212,2660,Lac Qui Parle County,County,MN,MN,,27,73,58241
3156,2661,Charles City County,County,VA,VA,Richmond,51,36,163791
1258,2662,Nemaha County,County,NE,NE,,31,127,70716
894,2663,Brooks County,County,TX,TX,,48,47,48598
1043,2664,Goliad County,County,TX,TX,Victoria,48,175,151855
1486,2665,Weston County,County,WY,WY,,56,45,167775
845,2666,Bailey County,County,TX,TX,,48,17,68868
1441,2667,Tucker County,County,WV,WV,,54,93,93968
2454,2669,Nicholas County,County,KY,KY,,21,181,72627
198,2670,Kane County,County,UT,UT,,49,25,205559
2100,2671,Winkler County,County,TX,TX,,48,495,48010
2926,2672,Fall River County,County,SD,SD,,46,47,128802
74,2673,Ida County,County,IA,IA,,19,93,65060
463,2674,Crook County,County,WY,WY,,56,11,239279
738,2676,Surry County,County,VA,VA,,51,181,156850
2867,2677,Wabaunsee County,County,KS,KS,Topeka,20,197,115273
2927,2678,Galax City,County,VA,VA,,51,640,89533
3242,2678,Lexington City,County,VA,VA,,51,678,198840
2656,2680,Childress County,County,TX,TX,,48,75,50979
389,2682,Boise County,County,ID,ID,Boise City,16,15,194540
1335,2683,Powell County,County,MT,MT,,30,77,136710
2068,2684,Wallowa County,County,OR,OR,,41,63,230508
1310,2685,Pawnee County,County,KS,KS,,20,145,
2931,2686,Grand Isle County,County,VT,VT,Burlington-South Burlington,50,13,231190
2006,2686,Russell County,County,KS,KS,,20,167,68437
1587,2688,Caribou County,County,ID,ID,,16,29,133972
3241,2689,King and Queen County,County,VA,VA,,51,97,160099
2574,2690,Thurston County,County,NE,NE,,31,173,73709
2582,2693,Treutlen County,County,GA,GA,,13,283,57536
1417,2694,Talbot County,County,GA,GA,,13,263,97716
105,2695,Burt County,County,NE,NE,,31,21,89664
2910,2696,Cumberland County,County,KY,KY,,21,57,61960
1269,2697,Norman County,County,MN,MN,,27,107,74759
1583,2698,Cameron Parish,County,LA,LA,Lake Charles,22,23,117837
388,2699,Bland County,County,VA,VA,,51,21,103481
1756,2700,Hancock County,County,TN,TN,,47,67,78022
1023,2701,Fulton County,County,KY,KY,Union City,21,75,38348
944,2702,Clinch County,County,GA,GA,,13,65,61992
2819,2703,Ontonagon County,County,MI,MI,,26,131,26168
2474,2704,Pershing County,County,NV,NV,,32,27,99853
1035,2705,Gentry County,County,MO,MO,,29,75,60677
1686,2706,Edwards County,County,IL,IL,,17,47,
2565,2707,Sullivan County,County,MO,MO,,29,211,47610
2350,2708,Huerfano County,County,CO,CO,,8,55,119516
973,2709,Dallam County,County,TX,TX,,48,111,51926
2501,2710,Reynolds County,County,MO,MO,,29,179,89700
1572,2711,Calhoun County,County,GA,GA,,13,37,46382
2709,2712,Greenwood County,County,KS,KS,,20,73,51666
2126,2713,Antelope County,County,NE,NE,,31,3,
3007,2714,Rio Blanco County,County,CO,CO,,8,103,220147
863,2715,Benson County,County,ND,ND,,38,5,60924
3265,2716,Buena Vista City,County,VA,VA,,51,530,94383
242,2717,Luce County,County,MI,MI,,26,95,72592
1493,2719,Wilkin County,County,MN,MN,Wahpeton,27,167,93414
129,2720,Clay County,County,NE,NE,,31,35,76835
99,2721,Bent County,County,CO,CO,,8,11,53790
2692,2722,Ellsworth County,County,KS,KS,,20,53,
1834,2724,Kearney County,County,NE,NE,Kearney,31,99,129155
648,2725,Moody County,County,SD,SD,,46,101,130564
2750,2726,Jefferson County,County,OK,OK,,40,67,32954
1958,2727,Osceola County,County,IA,IA,,19,143,66865
516,2729,Floyd County,County,TX,TX,,48,153,54430
2568,2731,Sullivan County,County,PA,PA,,42,113,126098
727,2732,Spink County,County,SD,SD,,46,115,
787,2733,Wayne County,County,IA,IA,,19,185,71614
1386,2734,Shelby County,County,MO,MO,,29,205,74949
650,2736,Moore County,County,TN,TN,Tullahoma-Manchester,47,127,144162
2427,2737,McKenzie County,County,ND,ND,,38,53,
1421,2738,Taylor County,County,IA,IA,,19,173,65917
507,2739,Essex County,County,VT,VT,Berlin,50,9,100881
1927,2739,Menifee County,County,KY,KY,Mount Sterling,21,165,66345
1103,2741,Howard County,County,NE,NE,Grand Island,31,93,139935
547,2743,Greer County,County,OK,OK,,40,55,42171
959,2744,Cotton County,County,OK,OK,Lawton,40,33,61313
918,2745,Carson County,County,TX,TX,Amarillo,48,65,90363
1974,2747,Pondera County,County,MT,MT,,30,73,116910
2523,2748,San Saba County,County,TX,TX,,48,411,80628
2036,2749,Stanton County,County,NE,NE,Norfolk,31,167,132380
260,2750,Ohio County,County,IN,IN,Cincinnati,18,115,143820
1206,2751,Miller County,County,GA,GA,,13,201,84712
1522,2752,Audubon County,County,IA,IA,,19,9,69755
2517,2753,Saguache County,County,CO,CO,,8,109,141542
1299,2754,Ottawa County,County,KS,KS,Salina,20,143,85260
744,2755,Teton County,County,MT,MT,,30,99,148383
963,2757,Crosby County,County,TX,TX,Lubbock,48,107,50643
2043,2758,Stewart County,County,GA,GA,,13,259,39963
1087,2759,Harper County,County,KS,KS,,20,77,
535,2760,Grant County,County,MN,MN,,27,51,100231
1340,2762,Putnam County,County,IL,IL,Ottawa-Peru,17,155,100176
166,2762,Gray County,County,KS,KS,,20,69,112568
481,2764,Dixon County,County,NE,NE,Sioux City,31,51,
728,2765,Stark County,County,IL,IL,Peoria,17,175,72297
2627,2766,Bear Lake County,County,ID,ID,,16,7,161242
3238,2767,Covington City,County,VA,VA,,51,580,49509
3161,2768,Emporia City,County,VA,VA,,51,595,84491
134,2769,Coal County,County,OK,OK,,40,29,55037
194,2771,Iron County,County,WI,WI,,55,51,122560
1074,2773,Hamlin County,County,SD,SD,,46,57,112457
1766,2774,Haskell County,County,TX,TX,,48,207,55301
1871,2775,Lincoln County,County,MN,MN,,27,81,64799
2264,2776,Fillmore County,County,NE,NE,,31,59,73156
1470,2777,Warren County,County,GA,GA,,13,301,54938
1645,2778,Crowley County,County,CO,CO,,8,25,51544
2202,2779,Chouteau County,County,MT,MT,,30,15,
186,2780,Hyde County,County,NC,NC,,37,95,85839
1140,2782,Lander County,County,NV,NV,,32,15,148410
2040,2783,Stevens County,County,KS,KS,,20,189,99717
332,2784,Wirt County,County,WV,WV,Parkersburg-Vienna,54,105,61151
70,2786,Day County,County,SD,SD,,46,37,
2131,2787,Atchison County,County,MO,MO,,29,5,
859,2792,Beaver County,County,OK,OK,,40,7,91258
1184,2793,McCook County,County,SD,SD,Sioux Falls,46,87,88095
2893,2795,Broadwater County,County,MT,MT,,30,7,212787
2861,2800,Van Buren County,County,TN,TN,,47,175,97259
1864,2803,Lincoln County,County,CO,CO,,8,73,111980
1041,2805,Gilpin County,County,CO,CO,Denver-Aurora-Lakewood,8,47,293897
2398,2807,Mahnomen County,County,MN,MN,,27,87,84050
2090,2808,Wheeler County,County,TX,TX,,48,483,79967
291,2809,Polk County,County,NE,NE,,31,143,98994
1923,2810,McHenry County,County,ND,ND,Minot,38,49,156686
1570,2811,Calhoun County,County,AR,AR,Camden,5,13,45544
1878,2813,Lincoln County,County,NV,NV,,32,17,119970
2630,2818,Big Stone County,County,MN,MN,,27,11,73643
1428,2820,Tensas Parish,County,LA,LA,,22,107,118728
474,2821,Delta County,County,TX,TX,,48,119,68569
1825,2823,Johnson County,County,NE,NE,,31,97,96853
1866,2824,Lincoln County,County,ID,ID,Hailey,16,63,102585
458,2825,Craig County,County,VA,VA,Roanoke,51,45,135036
140,2827,Cook County,County,MN,MN,,27,31,234848
2764,2829,Kingsbury County,County,SD,SD,,46,77,95256
2513,2830,Ringgold County,County,IA,IA,,19,159,79262
2175,2831,Carlisle County,County,KY,KY,,21,39,64818
1574,2832,Calhoun County,County,IL,IL,St. Louis,17,13,
1584,2833,Cameron County,County,PA,PA,,42,23,
1973,2834,Pickett County,County,TN,TN,,47,137,106339
1939,2835,Morrill County,County,NE,NE,,31,123,86141
1369,2836,Schley County,County,GA,GA,Americus,13,249,92748
644,2840,Mills County,County,TX,TX,,48,333,161291
1772,2844,Hickman County,County,KY,KY,,21,105,64750
2321,2850,Hamilton County,County,NY,NY,,36,41,181138
3049,2851,Washington County,County,CO,CO,,8,121,91969
3096,2852,Hot Springs County,County,WY,WY,,56,17,142077
1181,2854,Martin County,County,TX,TX,Midland,48,317,165080
1935,2855,Mineral County,County,NV,NV,,32,21,64382
96,2857,Bath County,County,VA,VA,,51,17,131483
2711,2858,Guadalupe County,County,NM,NM,,35,19,
1136,2860,Kimble County,County,TX,TX,,48,267,85789
634,2861,Meade County,County,KS,KS,,20,119,
1841,2862,Kittson County,County,MN,MN,,27,69,
539,2865,Grant County,County,OK,OK,,40,53,67650
2459,2866,Nuckolls County,County,NE,NE,,31,129,52627
297,2867,Pope County,County,IL,IL,,17,151,
2476,2868,Phillips County,County,CO,CO,,8,95,125599
2555,2869,Stafford County,County,KS,KS,,20,185,39144
665,2870,Ouray County,County,CO,CO,,8,91,412618
2267,2872,Florence County,County,WI,WI,Iron Mountain,55,37,120104
2059,2873,Tyrrell County,County,NC,NC,Kill Devil Hills,37,177,81790
459,2874,Crane County,County,TX,TX,,48,103,102366
966,2875,Custer County,County,ID,ID,,16,37,168925
477,2876,Deuel County,County,SD,SD,,46,39,112718
1282,2879,Oneida County,County,ID,ID,,16,71,130866
1764,2882,Haskell County,County,KS,KS,,20,81,
965,2883,Custer County,County,CO,CO,,8,27,203933
1934,2886,Mineral County,County,MT,MT,,30,61,166107
497,2889,Ellis County,County,OK,OK,,40,45,58850
2497,2894,Red Lake County,County,MN,MN,,27,125,
2217,2896,Columbia County,County,WA,WA,Walla Walla,53,13,141421
1685,2897,Edmunds County,County,SD,SD,Aberdeen,46,45,138692
3275,2899,Lake of the Woods County,County,MN,MN,,27,77,107914
1000,2900,Echols County,County,GA,GA,Valdosta,13,101,78770
354,2901,Adams County,County,IA,IA,,19,3,88027
1402,2903,Storey County,County,NV,NV,Reno,32,29,249808
2868,2905,Wahkiakum County,County,WA,WA,,53,69,187500
1130,2906,Kearny County,County,KS,KS,Garden City,20,93,
355,2907,Adams County,County,ID,ID,,16,3,206665
1014,2908,Fisher County,County,TX,TX,,48,151,88622
3114,2910,Norton City,County,VA,VA,Big Stone Gap,51,720,74545
722,2912,Smith County,County,KS,KS,,20,183,55875
596,2914,Lewis County,County,ID,ID,,16,61,120487
698720,2916,Petersburg Borough,County,AK,AK,,2,195,224275
2082,2917,Webster County,County,NE,NE,,31,181,64500
94,2919,Baca County,County,CO,CO,,8,9,68296
1199,2920,Mercer County,County,MO,MO,,29,129,57084
1088,2928,Harper County,County,OK,OK,,40,59,
995,2929,Donley County,County,TX,TX,,48,129,72952
3143,2931,Sweet Grass County,County,MT,MT,,30,97,240804
1137,2933,Kinney County,County,TX,TX,,48,271,68298
2580,2934,Traverse County,County,MN,MN,,27,155,37609
1005,2935,Emmons County,County,ND,ND,,38,29,63461
2225,2937,Costilla County,County,CO,CO,,8,23,84070
379,2940,Baker County,County,GA,GA,Albany,13,7,77806
3139,2945,Shackelford County,County,TX,TX,,48,417,89481
1353,2946,Reagan County,County,TX,TX,,48,383,93640
174,2948,Hall County,County,TX,TX,,48,191,
300,2952,Real County,County,TX,TX,,48,385,146713
2103,2952,Woodson County,County,KS,KS,,20,207,
1391,2957,Sierra County,County,CA,CA,,6,91,215371
119,2960,Clay County,County,GA,GA,,13,61,67774
406,2963,Brown County,County,NE,NE,,31,17,
2306,2968,Glascock County,County,GA,GA,,13,125,80278
1730,2969,Granite County,County,MT,MT,,30,39,187483
2034,2979,Stanley County,County,SD,SD,Pierre,46,117,165821
1085,2981,Harmon County,County,OK,OK,,40,57,33341
2076,2988,Webster County,County,GA,GA,,13,307,72623
1311,2991,Pawnee County,County,NE,NE,,31,133,57546
2296,2992,Frontier County,County,NE,NE,,31,63,65179
1988,3003,Quitman County,County,GA,GA,Eufaula,13,239,59839
1073,3004,Haines Borough,County,AK,AK,,2,100,217635
2536,3017,Sedgwick County,County,CO,CO,,8,115,48898
3287,3018,Wrangell Borough,County,AK,AK,,2,275,
359,3021,Adams County,County,ND,ND,,38,1,127442
2344,3025,Highland County,County,VA,VA,,51,91,146508
2833,3026,Robertson County,County,KY,KY,,21,201,84574
2305,3027,Garfield County,County,WA,WA,,53,23,118517
305,3028,Rich County,County,UT,UT,,49,33,229031
2366,3036,Keweenaw County,County,MI,MI,Houghton,26,83,119242
3169,3039,Judith Basin County,County,MT,MT,,30,45,150437
1669,3042,Dolores County,County,CO,CO,,8,33,126359
1008,3052,Eureka County,County,NV,NV,Elko,32,11,136055
2621,3059,Armstrong County,County,TX,TX,Amarillo,48,11,106542
1925,3060,Meagher County,County,MT,MT,,30,59,147662
1723,3062,Gilliam County,County,OR,OR,,41,21,111883
2196,3064,Cheyenne County,County,CO,CO,,8,17,83246
2026,3066,Sherman County,County,OR,OR,,41,55,148530
3037,3071,Taliaferro County,County,GA,GA,,13,265,54727
2089,3083,Wheeler County,County,OR,OR,,41,69,143992
582,3086,Kiowa County,County,CO,CO,,8,61,60278
1793,3087,Jackson County,County,CO,CO,,8,57,175582
828,3098,Alpine County,County,CA,CA,,6,3,400833
425,3101,Camas County,County,ID,ID,Hailey,16,25,80017
1648,3102,Daggett County,County,UT,UT,,49,9,161970
2345,3112,Hinsdale County,County,CO,CO,,8,53,298622
1933,3122,Mineral County,County,CO,CO,,8,79,259652
2518,3124,San Juan County,County,CO,CO,,8,111,252074
